game,agent_a,agent_b,player1,player2,result,score_for_a
359,cycle_0001,cycle_0121,cycle_0121,cycle_0001,p1_win,0.0
360,cycle_0001,cycle_0121,cycle_0121,cycle_0001,p1_win,0.0
361,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
362,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
363,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
364,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
365,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
366,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
367,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
368,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
369,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
370,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
371,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
372,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
373,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
374,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
375,cycle_0001,cycle_0131,cycle_0001,cycle_0131,p2_win,0.0
376,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
377,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
378,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
379,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
380,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
381,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
382,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
383,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
384,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
385,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
386,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
387,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
388,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
389,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
390,cycle_0001,cycle_0131,cycle_0131,cycle_0001,p1_win,0.0
391,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
392,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
393,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
394,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
395,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
396,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
397,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
398,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
399,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
400,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
401,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
402,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
403,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
404,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
405,cycle_0001,cycle_0141,cycle_0001,cycle_0141,p2_win,0.0
406,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
407,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
408,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
409,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
410,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
411,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
412,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
413,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
414,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
415,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
416,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
417,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
418,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
419,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
420,cycle_0001,cycle_0141,cycle_0141,cycle_0001,p1_win,0.0
421,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
422,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
423,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
424,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
425,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
426,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
427,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
428,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
429,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
430,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
431,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
432,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
433,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
434,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
435,cycle_0001,models_7x7_v2\best.pt,cycle_0001,models_7x7_v2\best.pt,p2_win,0.0
436,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
437,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
438,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
439,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
440,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
441,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
442,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
443,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
444,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
445,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
446,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
447,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
448,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
449,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
450,cycle_0001,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0001,p1_win,0.0
451,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
452,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
453,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
454,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
455,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
456,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
457,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
458,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
459,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
460,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
461,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
462,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
463,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
464,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
465,cycle_0001,minimax-2,cycle_0001,minimax-2,p2_win,0.0
466,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
467,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
468,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
469,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
470,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
471,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
472,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
473,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
474,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
475,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
476,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
477,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
478,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
479,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
480,cycle_0001,minimax-2,minimax-2,cycle_0001,p1_win,0.0
481,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
482,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
483,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
484,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
485,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
486,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
487,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
488,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
489,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
490,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
491,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
492,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
493,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
494,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
495,cycle_0001,minimax-3,cycle_0001,minimax-3,p2_win,0.0
496,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
497,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
498,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
499,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
500,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
501,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
502,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
503,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
504,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
505,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
506,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
507,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
508,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
509,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
510,cycle_0001,minimax-3,minimax-3,cycle_0001,p1_win,0.0
511,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p1_win,1.0
512,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
513,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p1_win,1.0
514,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
515,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
516,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p1_win,1.0
517,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
518,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
519,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
520,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
521,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p1_win,1.0
522,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
523,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
524,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
525,cycle_0011,cycle_0021,cycle_0011,cycle_0021,p2_win,0.0
526,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p2_win,1.0
527,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p1_win,0.0
528,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p1_win,0.0
529,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p1_win,0.0
530,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p2_win,1.0
531,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p2_win,1.0
532,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p1_win,0.0
533,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p1_win,0.0
534,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p2_win,1.0
535,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p2_win,1.0
536,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p1_win,0.0
537,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p2_win,1.0
538,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p2_win,1.0
539,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p1_win,0.0
540,cycle_0011,cycle_0021,cycle_0021,cycle_0011,p2_win,1.0
541,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
542,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
543,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
544,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
545,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
546,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
547,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
548,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
549,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
550,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
551,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
552,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
553,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
554,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
555,cycle_0011,cycle_0031,cycle_0011,cycle_0031,p2_win,0.0
556,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
557,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
558,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
559,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
560,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
561,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
562,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
563,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
564,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
565,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
566,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
567,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
568,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
569,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
570,cycle_0011,cycle_0031,cycle_0031,cycle_0011,p1_win,0.0
571,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
572,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
573,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
574,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
575,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
576,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
577,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
578,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
579,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
580,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
581,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
582,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
583,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
584,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
585,cycle_0011,cycle_0041,cycle_0011,cycle_0041,p2_win,0.0
586,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
587,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
588,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
589,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
590,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
591,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
592,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
593,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
594,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
595,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
596,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
597,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
598,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
599,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
600,cycle_0011,cycle_0041,cycle_0041,cycle_0011,p1_win,0.0
601,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
602,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
603,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
604,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
605,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
606,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
607,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
608,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
609,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
610,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
611,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
612,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
613,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
614,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
615,cycle_0011,cycle_0051,cycle_0011,cycle_0051,p2_win,0.0
616,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
617,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
618,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
619,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
620,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
621,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
622,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
623,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
624,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
625,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
626,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
627,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
628,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
629,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
630,cycle_0011,cycle_0051,cycle_0051,cycle_0011,p1_win,0.0
631,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
632,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
633,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
634,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
635,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
636,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
637,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
638,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
639,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
640,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
641,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
642,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
643,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
644,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
645,cycle_0011,cycle_0061,cycle_0011,cycle_0061,p2_win,0.0
646,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
647,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
648,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
649,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
650,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
651,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
652,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
653,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
654,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
655,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
656,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
657,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
658,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
659,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
660,cycle_0011,cycle_0061,cycle_0061,cycle_0011,p1_win,0.0
661,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
662,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
663,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
664,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
665,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
666,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
667,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
668,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
669,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
670,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
671,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
672,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
673,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
674,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
675,cycle_0011,cycle_0071,cycle_0011,cycle_0071,p2_win,0.0
676,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
677,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
678,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
679,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
680,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
681,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
682,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
683,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
684,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
685,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
686,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
687,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
688,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
689,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
690,cycle_0011,cycle_0071,cycle_0071,cycle_0011,p1_win,0.0
691,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
692,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
693,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
694,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
695,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
696,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
697,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
698,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
699,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
700,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
701,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
702,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
703,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
704,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
705,cycle_0011,cycle_0081,cycle_0011,cycle_0081,p2_win,0.0
706,cycle_0011,cycle_0081,cycle_0081,cycle_0011,p1_win,0.0
707,cycle_0011,cycle_0081,cycle_0081,cycle_0011,p1_win,0.0
708,cycle_0011,cycle_0081,cycle_0081,cycle_0011,p1_win,0.0
